Amount,MCC,Is Fraud?,Hours,Use_Chip_Chip Transaction,Use_Chip_Online Transaction,Use_Chip_Swipe Transaction
-65.0,5499,0,13,0,0,1
74.02,5300,0,12,0,0,1
72.97,4111,0,13,0,0,1
0.97,5499,0,16,0,0,1
98.28,5814,0,20,0,0,1
13.42,4784,0,12,0,1,0
56.92,7230,0,10,1,0,0
40.24,5211,0,16,0,0,1
50.75,5310,0,12,0,0,1
33.65,5300,0,14,1,0,0
41.43,5499,0,16,1,0,0
19.66,5541,0,4,0,0,1
81.14,7538,0,7,0,0,1
38.72,4121,0,8,0,1,0
38.88,5814,0,19,0,0,1
64.18,5300,0,8,0,0,1
40.0,4829,0,22,1,0,0
131.81,4900,0,13,0,1,0
5.97,5814,0,8,0,0,1
62.23,5541,0,14,0,0,1
29.23,5719,0,16,0,0,1
64.87,5541,0,7,0,0,1
51.2,4784,0,20,0,1,0
80.1,5300,0,11,0,0,1
42.04,7995,0,11,0,0,1
-54.0,5499,0,15,0,0,1
42.31,5812,0,19,1,0,0
13.47,5311,0,6,0,0,1
28.26,5310,0,19,0,0,1
255.13,6300,0,11,1,0,0
3.28,5541,0,16,1,0,0
1.66,5499,0,13,0,0,1
81.94,5912,0,10,0,0,1
21.25,5815,0,1,0,1,0
35.88,4121,0,6,0,1,0
44.4,5311,0,16,0,0,1
17.95,5813,0,22,0,0,1
43.29,7230,0,16,1,0,0
3.57,5541,0,5,0,0,1
63.66,5812,0,17,0,0,1
3.67,5812,0,8,1,0,0
100.0,4829,0,15,0,0,1
13.48,5814,0,11,0,0,1
7.85,4784,0,10,0,1,0
9.54,5541,0,7,0,0,1
4.19,5411,0,7,1,0,0
100.0,4829,0,16,0,0,1
44.93,5311,0,8,0,0,1
80.82,4111,0,12,0,0,1
76.62,7922,0,23,0,0,1
43.79,4814,0,7,0,1,0
21.6,5651,0,21,0,1,0
82.23,5300,0,18,1,0,0
3.56,5942,0,14,0,0,1
65.8,5211,0,13,1,0,0
190.32,5732,0,10,0,0,1
-54.0,5541,0,11,0,0,1
15.51,5921,0,16,0,0,1
55.62,5912,0,23,0,0,1
69.56,4900,0,12,0,1,0
9.39,5912,0,14,1,0,0
623.59,8111,0,13,1,0,0
4.76,5411,0,8,0,0,1
9.34,5411,0,9,0,0,1
2.05,5814,0,8,0,0,1
46.73,7538,0,13,1,0,0
1.14,4121,0,22,0,1,0
21.75,5912,0,13,0,0,1
0.39,5499,0,16,0,0,1
78.0,5541,0,16,0,0,1
26.59,5499,0,9,0,0,1
62.1,5300,0,7,1,0,0
-94.0,5499,0,10,0,0,1
46.58,7538,0,7,0,0,1
29.73,4121,0,9,0,0,1
1.24,5499,0,16,0,0,1
28.25,5310,0,16,1,0,0
0.54,5499,0,22,0,0,1
-94.0,5541,0,11,1,0,0
52.34,5310,0,14,0,0,1
39.88,5311,0,14,0,0,1
2.32,5812,0,13,0,0,1
10.08,5541,0,9,0,0,1
68.21,4111,0,7,1,0,0
21.46,5912,0,10,0,0,1
15.2,5251,0,11,1,0,0
129.5,5912,0,6,0,0,1
58.89,7538,0,14,1,0,0
17.82,5211,0,9,0,0,1
140.0,4829,0,13,0,0,1
331.84,7276,0,14,0,0,1
102.23,5311,0,10,0,0,1
1.27,5499,0,20,1,0,0
8.02,5411,0,7,0,0,1
66.0,5541,0,15,0,0,1
22.83,7230,0,11,1,0,0
2.16,5499,0,16,0,0,1
12.37,5541,0,13,0,0,1
32.17,7349,0,7,0,0,1
43.15,7538,0,7,0,0,1
39.24,7230,0,16,0,0,1
24.96,4784,0,0,0,1,0
55.26,5300,0,15,0,0,1
23.47,4121,0,15,0,0,1
18.21,7538,0,14,1,0,0
77.07,5311,0,10,0,0,1
51.3,4784,0,6,0,1,0
4.01,5499,0,9,1,0,0
0.48,5411,0,8,0,0,1
80.61,5300,0,10,1,0,0
33.78,5300,0,14,1,0,0
14.95,4784,0,15,0,1,0
11.91,5310,0,11,0,0,1
18.77,4784,0,1,0,1,0
1.27,4784,0,15,0,1,0
4.0,5310,0,16,0,0,1
30.55,5311,0,7,0,0,1
5.27,5814,0,10,0,0,1
79.09,5311,0,8,1,0,0
54.0,5541,0,13,0,0,1
34.16,4784,0,0,0,1,0
162.21,5912,0,14,1,0,0
31.99,5411,0,6,1,0,0
16.44,4784,0,15,0,1,0
44.48,4784,0,6,0,1,0
8.36,5815,0,10,0,1,0
56.0,5541,0,22,0,0,1
18.02,5815,0,7,0,1,0
90.0,5541,0,21,1,0,0
54.0,5499,0,11,0,0,1
78.41,7538,0,10,0,0,1
25.24,4121,0,13,0,1,0
0.79,5499,0,14,0,0,1
18.73,5651,0,13,0,0,1
92.82,5311,0,23,0,0,1
1.05,5499,0,14,0,0,1
15.36,7542,0,11,1,0,0
27.01,5541,0,16,0,0,1
9.33,5499,0,10,0,0,1
28.94,7230,0,14,0,0,1
30.89,7832,0,18,1,0,0
63.5,5300,0,10,0,0,1
50.81,4784,0,11,0,1,0
45.92,4784,0,6,0,1,0
120.0,4829,0,1,0,0,1
89.0,5499,0,11,1,0,0
30.33,4784,0,12,0,1,0
163.56,5719,0,10,1,0,0
73.43,5311,0,13,0,0,1
3.15,5912,0,15,0,0,1
45.41,4111,0,10,0,0,1
59.83,4784,0,7,0,1,0
1.95,5942,0,7,0,0,1
117.07,8043,0,15,1,0,0
-64.0,5541,0,12,0,0,1
3.77,5942,0,2,0,0,1
99.95,5541,0,20,0,0,1
58.54,5411,0,16,0,0,1
88.41,5310,0,13,1,0,0
80.04,5411,0,7,0,0,1
37.23,4784,0,7,0,1,0
92.43,4814,0,23,0,0,1
72.72,7538,0,8,1,0,0
100.63,5541,0,6,1,0,0
84.74,5812,0,18,0,0,1
83.0,5541,0,15,1,0,0
41.37,5814,0,18,0,0,1
-70.0,5499,0,15,1,0,0
126.87,5411,0,14,0,0,1
0.59,5499,0,10,0,0,1
-80.0,5541,0,21,0,0,1
4.36,5411,0,13,0,0,1
1.84,5499,0,7,0,0,1
71.21,5812,0,19,1,0,0
3.38,5411,0,9,1,0,0
11.39,5812,0,10,0,0,1
34.93,5311,0,15,0,1,0
14.18,5411,0,11,0,0,1
97.95,5311,0,20,0,0,1
3.11,5812,0,7,1,0,0
79.7,5310,0,3,0,0,1
41.85,5912,0,8,1,0,0
57.87,4784,0,10,0,1,0
33.99,7538,0,18,1,0,0
76.17,3684,0,2,0,0,1
2.39,5411,0,10,0,0,1
69.36,4784,0,19,0,1,0
10.86,5411,0,13,0,0,1
24.39,4121,0,8,0,1,0
29.92,7230,0,20,0,0,1
6.28,5814,0,23,0,0,1
18.59,5411,0,12,1,0,0
45.5,5541,0,11,0,0,1
28.52,7538,0,14,0,0,1
204.54,3509,0,10,0,0,1
16.83,5541,0,10,0,0,1
23.37,5300,0,1,0,0,1
0.96,5499,0,12,0,0,1
-57.0,5541,0,21,1,0,0
100.0,4829,0,14,0,0,1
1.25,5499,0,8,0,0,1
98.0,5499,0,7,0,0,1
24.31,7538,0,15,1,0,0
28.35,5813,0,12,0,0,1
42.75,5812,0,22,1,0,0
6.75,5541,0,7,0,0,1
55.3,7230,0,13,0,0,1
4.18,5812,0,5,1,0,0
0.78,5912,0,8,1,0,0
73.79,7538,0,7,0,0,1
9.17,5912,0,6,0,0,1
31.82,7832,0,23,0,0,1
3.23,5942,0,6,0,0,1
2.13,5942,0,8,0,0,1
42.07,5812,0,18,1,0,0
79.33,5300,0,12,0,0,1
128.79,3001,0,9,0,0,1
34.35,5211,0,21,0,0,1
104.9,5411,0,8,1,0,0
71.03,5812,0,19,0,0,1
8.05,5541,0,11,1,0,0
28.12,5193,0,18,0,0,1
13.56,8099,0,7,1,0,0
62.0,5814,0,19,0,0,1
6.18,5541,0,6,0,0,1
45.47,4784,0,4,0,1,0
49.76,5812,0,22,0,0,1
-51.0,5541,0,22,0,0,1
78.52,5812,0,18,0,0,1
2.6,5812,0,8,0,0,1
5.48,5942,0,10,0,0,1
162.34,4899,0,16,0,1,0
66.0,5541,0,10,0,0,1
0.64,5499,0,9,0,0,1
-53.0,5499,0,15,1,0,0
54.33,5411,0,16,0,0,1
11.35,4121,0,16,0,1,0
68.0,5499,0,19,0,0,1
1.5,5499,0,13,0,0,1
20.26,7210,0,12,0,0,1
1.84,5499,0,17,0,0,1
13.22,5812,0,12,1,0,0
100.0,4829,0,15,0,0,1
16.02,5300,0,3,0,0,1
66.54,5499,0,10,0,0,1
30.54,4784,0,23,0,1,0
61.74,5541,0,6,1,0,0
18.32,5251,0,9,0,0,1
48.34,5814,0,21,1,0,0
22.24,7349,0,15,1,0,0
30.7,7230,0,7,0,0,1
2.12,5411,0,7,0,0,1
1.12,5499,0,10,0,0,1
15.63,5541,0,11,0,0,1
30.38,5311,0,16,0,1,0
127.5,5912,0,10,0,0,1
15.27,4214,0,13,0,0,1
82.4,7538,0,15,0,0,1
79.86,5300,0,11,0,0,1
96.41,5300,0,14,0,0,1
23.7,5814,0,19,0,0,1
1.06,5541,0,6,1,0,0
35.53,4784,0,10,0,1,0
10.77,4784,0,21,0,1,0
76.34,5411,0,21,0,0,1
129.96,5411,0,20,0,0,1
45.82,5541,0,21,1,0,0
100.0,4829,0,7,0,0,1
-63.0,5541,0,7,0,0,1
140.0,4829,0,7,1,0,0
8.0,5411,0,10,0,0,1
35.71,5411,0,23,1,0,0
135.33,4814,0,12,0,1,0
5.78,5812,0,9,0,0,1
60.0,4829,0,22,0,0,1
4.88,5814,0,8,0,0,1
20.0,4829,0,5,0,0,1
99.46,5541,0,15,0,0,1
9.34,5411,0,20,1,0,0
22.27,5411,0,11,1,0,0
11.45,5411,0,22,1,0,0
35.59,5411,0,3,0,0,1
55.38,5812,0,17,0,0,1
60.05,5970,0,11,0,0,1
20.14,4121,0,13,0,1,0
2.5,5942,0,6,1,0,0
-81.0,5541,0,6,0,0,1
213.66,5411,0,14,0,0,1
138.5,8021,0,14,1,0,0
120.0,4829,0,16,0,0,1
33.12,4121,0,16,0,1,0
61.95,5541,0,19,1,0,0
55.67,5541,0,12,0,0,1
-90.0,5541,0,15,0,0,1
198.0,3395,0,11,0,0,1
0.98,5541,0,10,1,0,0
15.34,4121,0,7,0,1,0
15.57,4214,0,7,0,0,1
-61.0,5541,0,8,1,0,0
-56.0,5499,0,16,0,0,1
76.08,5300,0,22,1,0,0
100.0,5541,0,15,1,0,0
10.9,7542,0,11,0,0,1
75.09,5411,0,14,0,0,1
148.39,5311,0,12,0,0,1
9.02,5411,0,9,1,0,0
7.93,5300,0,21,0,0,1
60.0,4829,0,12,1,0,0
180.0,4829,0,16,1,0,0
199.55,4814,0,14,0,0,1
1.0,5411,0,9,0,0,1
17.71,4784,0,21,0,1,0
12.7,9402,0,6,1,0,0
83.04,5912,0,11,0,0,1
16.06,7832,0,17,0,0,1
264.78,7801,0,6,0,1,0
1.21,5411,0,12,0,0,1
5.04,5541,0,16,1,0,0
6.25,5499,0,16,1,0,0
75.0,5541,0,13,0,0,1
20.14,4121,0,13,0,1,0
40.16,4121,0,16,0,1,0
134.27,8043,0,14,0,0,1
9.48,5411,0,10,0,0,1
20.28,5912,0,21,0,0,1
22.47,4784,0,9,0,1,0
32.92,5499,0,18,0,0,1
2.66,7538,0,7,0,0,1
82.23,7538,0,13,0,0,1
51.11,5411,0,16,0,0,1
10.92,5411,0,7,0,0,1
48.55,4784,0,7,0,1,0
59.91,5814,0,22,0,0,1
10.27,7542,0,15,0,0,1
24.11,4121,0,11,0,1,0
-80.0,5499,0,13,0,0,1
0.01,5411,0,8,1,0,0
11.59,5541,0,12,0,0,1
68.87,5541,0,12,0,0,1
3.11,5499,0,10,0,0,1
5.47,5942,0,6,0,0,1
91.44,4814,0,16,0,1,0
5.65,5310,0,13,0,0,1
56.67,7349,0,17,0,1,0
33.91,4784,0,22,0,1,0
-269.0,3722,0,14,1,0,0
23.95,5541,0,16,0,0,1
1.06,5411,0,5,0,0,1
73.02,7538,0,16,0,0,1
42.1,4121,0,14,1,0,0
60.21,4784,0,11,0,1,0
76.92,5411,0,16,0,0,1
10.77,4121,0,16,0,1,0
5.75,5411,0,9,1,0,0
13.06,5912,0,15,1,0,0
202.05,5411,0,13,0,0,1
104.6,4814,0,23,0,0,1
6.39,5411,0,6,0,0,1
42.36,7538,0,8,0,0,1
-77.0,5541,0,12,0,0,1
41.79,4784,0,9,0,1,0
44.59,4784,0,12,0,1,0
-93.0,5499,0,10,0,0,1
43.78,5411,0,17,0,0,1
9.37,5912,0,7,0,0,1
48.83,5912,0,14,0,0,1
2.71,5942,0,9,1,0,0
2.27,5311,0,15,0,0,1
24.15,4121,0,6,0,1,0
55.67,5311,0,8,0,0,1
61.41,5541,0,14,1,0,0
61.28,5211,0,17,0,0,1
72.01,7230,0,14,1,0,0
54.0,5499,0,11,0,0,1
59.0,5541,0,15,0,0,1
48.7,5499,0,15,0,0,1
1.24,5942,0,9,0,0,1
111.32,5411,0,15,0,0,1
8.75,5541,0,12,0,0,1
56.87,5719,0,10,0,0,1
24.91,5310,0,15,1,0,0
77.29,5411,0,8,0,0,1
34.61,5912,0,11,0,0,1
522.46,5712,0,18,0,1,0
81.78,5411,0,16,0,0,1
53.7,5311,0,15,0,0,1
11.85,5912,0,20,0,0,1
100.0,4829,0,7,0,0,1
-58.0,5541,0,22,0,0,1
4.93,5812,0,8,0,0,1
7.62,5411,0,8,0,0,1
112.08,6300,0,20,0,0,1
63.0,5541,0,11,0,0,1
100.0,4829,0,6,0,0,1
77.21,5300,0,22,0,0,1
5.84,5812,0,7,1,0,0
85.01,7538,0,14,0,0,1
481.0,3780,0,14,0,0,1
-81.0,5541,0,16,0,0,1
37.82,5300,0,15,1,0,0
31.69,5912,0,15,0,0,1
13.01,5813,0,15,1,0,0
47.1,5812,0,18,0,0,1
100.0,4829,0,13,1,0,0
67.0,5499,0,12,1,0,0
34.6,5541,0,10,0,0,1
-70.0,5499,0,7,0,0,1
168.51,5499,0,13,0,0,1
10.45,5411,0,13,0,0,1
137.07,5300,0,13,1,0,0
3.68,5411,0,9,0,0,1
51.28,5812,0,19,0,0,1
51.0,5499,0,8,0,0,1
26.66,4121,0,17,0,1,0
56.75,5300,0,15,1,0,0
27.86,5411,0,11,1,0,0
92.3,5300,0,7,0,0,1
15.58,4121,0,10,0,1,0
-57.0,5541,0,13,0,0,1
17.81,4121,0,19,0,0,1
11.04,4784,0,6,0,1,0
299.0,3596,0,7,0,0,1
58.31,7538,0,14,0,0,1
97.53,5300,0,8,1,0,0
92.47,5300,0,9,0,0,1
248.64,4814,0,16,0,0,1
299.77,5311,0,2,0,0,1
82.0,5499,0,8,0,0,1
4.13,5812,0,9,0,0,1
75.34,5499,0,9,0,0,1
60.0,4829,0,11,0,0,1
162.34,4900,0,20,1,0,0
42.77,4784,0,16,0,1,0
102.24,5300,0,17,0,0,1
32.82,7393,0,13,1,0,0
25.5,5813,0,16,1,0,0
7.72,5812,0,14,0,0,1
88.57,5411,0,14,0,0,1
3.97,5921,0,10,1,0,0
96.0,5541,0,15,0,0,1
11.87,4214,0,13,1,0,0
18.23,5812,0,17,0,0,1
120.0,4829,0,12,1,0,0
13.26,5541,0,20,0,0,1
22.76,4121,0,6,0,1,0
25.14,4784,0,7,0,1,0
8.64,5921,0,10,1,0,0
54.43,7230,0,19,0,0,1
13.29,5311,0,14,1,0,0
19.42,4784,0,21,0,1,0
0.36,5411,0,2,0,0,1
65.84,5300,0,0,1,0,0
2.64,5411,0,14,1,0,0
67.04,5541,0,16,0,0,1
47.72,5812,0,18,0,0,1
10.24,5812,0,11,0,0,1
0.98,5499,0,15,1,0,0
80.0,4829,0,7,0,0,1
16.42,4214,0,14,0,0,1
212.3,7996,0,13,0,0,1
83.24,5814,0,18,0,0,1
108.85,5411,0,2,0,0,1
-70.0,5499,0,7,0,0,1
22.88,5912,0,8,0,0,1
3.07,5411,0,6,0,0,1
-295.0,4722,0,21,0,1,0
8.38,5912,0,13,0,0,1
-91.0,5499,0,21,1,0,0
5.59,5812,0,8,0,0,1
33.95,5912,0,9,0,0,1
36.76,7538,0,13,1,0,0
35.9,7230,0,8,0,0,1
59.93,5812,0,20,0,0,1
1.6,5541,0,17,1,0,0
14.43,9402,0,14,0,0,1
80.0,4829,0,7,0,0,1
21.69,4121,0,10,0,1,0
43.33,5311,0,12,0,0,1
14.74,7538,0,6,0,0,1
-98.0,5541,0,13,1,0,0
60.0,4829,0,18,1,0,0
1.7,5499,0,8,0,0,1
39.72,5970,0,10,0,0,1
17.3,5814,0,12,0,0,1
2.34,5812,0,11,0,0,1
80.0,4829,0,19,0,0,1
57.23,7538,0,6,1,0,0
98.0,5541,0,19,1,0,0
8.72,5300,0,6,1,0,0
54.65,5813,0,21,0,0,1
61.43,5812,0,21,1,0,0
32.56,5541,0,15,0,0,1
20.0,4829,0,21,0,0,1
1.26,5812,0,16,0,0,1
24.54,4784,0,7,0,1,0
175.12,4900,0,18,0,0,1
35.27,5541,0,14,1,0,0
55.0,5541,0,10,1,0,0
2.45,5499,0,9,0,0,1
35.85,4784,0,13,0,1,0
68.57,5411,0,14,1,0,0
3.73,5942,0,9,0,0,1
110.48,5311,0,21,0,0,1
5.95,5814,0,6,0,0,1
1.88,5719,0,0,0,0,1
11.66,5411,0,11,0,0,1
10.27,5311,0,12,0,1,0
79.11,4814,0,20,0,1,0
100.0,5541,0,9,0,0,1
2.66,5541,0,8,0,0,1
25.78,5942,0,12,0,0,1
119.16,5541,0,22,0,0,1
35.86,4784,0,13,0,1,0
39.65,7538,0,12,1,0,0
107.0,3775,0,10,0,0,1
3.55,5812,0,7,0,0,1
136.25,3596,0,13,1,0,0
48.38,5251,0,19,0,0,1
6.12,5411,0,8,1,0,0
43.59,5541,0,6,0,0,1
12.02,5814,0,11,1,0,0
13.84,4214,0,9,1,0,0
2.95,5411,0,7,0,0,1
30.08,5300,0,10,0,0,1
4.87,5812,0,7,1,0,0
3.22,5499,0,8,0,0,1
165.02,4900,0,21,0,1,0
22.1,7538,0,6,0,0,1
8.45,5411,0,7,0,0,1
5.71,5812,0,10,0,0,1
39.18,5300,0,9,1,0,0
5.94,5411,0,6,0,0,1
37.55,5300,0,16,1,0,0
-87.0,5499,0,15,0,0,1
120.0,4829,0,10,1,0,0
25.7,5251,0,12,0,0,1
163.34,5300,0,16,1,0,0
13.37,5812,0,20,0,0,1
100.0,4829,0,17,0,0,1
-94.0,5499,0,19,1,0,0
-76.0,5499,0,12,0,0,1
34.97,5541,0,19,0,0,1
49.96,4900,0,11,1,0,0
19.09,7538,0,11,0,0,1
28.22,5541,0,19,0,0,1
44.78,5411,0,20,0,0,1
45.82,4784,0,11,0,1,0
112.57,5300,0,6,1,0,0
-71.0,5541,0,20,0,0,1
-97.0,5499,0,12,0,0,1
0.63,5499,0,13,0,0,1
33.94,5812,0,22,0,0,1
22.43,5541,0,22,0,0,1
1.34,5499,0,12,0,0,1
3.94,5912,0,6,1,0,0
59.05,5912,0,16,0,0,1
83.24,5211,0,9,0,0,1
59.12,7230,0,8,0,0,1
45.54,5411,0,10,0,0,1
0.26,5411,0,12,0,0,1
61.01,5814,0,17,0,0,1
21.97,4121,0,8,0,1,0
1.82,5814,0,6,0,0,1
-88.0,5499,0,7,1,0,0
2.12,5499,0,11,1,0,0
2.15,5499,0,16,0,0,1
39.5,5942,0,20,0,0,1
85.26,4784,0,9,0,1,0
1.73,5499,0,12,0,0,1
379.0,3730,0,13,0,0,1
42.77,5411,0,15,0,0,1
25.22,5411,0,15,0,0,1
31.01,4784,0,6,0,1,0
80.0,4829,0,7,0,0,1
15.74,5310,0,16,0,0,1
47.13,4784,0,7,0,1,0
47.15,4784,0,14,0,1,0
7.74,5311,0,20,0,1,0
37.79,5912,0,16,0,0,1
16.04,4784,0,16,0,1,0
1.02,5499,0,13,1,0,0
3.85,5812,0,8,0,0,1
28.62,5813,0,22,1,0,0
63.08,5310,0,16,0,0,1
26.4,5211,0,23,0,0,1
220.0,4829,0,19,1,0,0
26.04,5812,0,19,0,0,1
52.35,5814,0,18,0,0,1
6.48,5411,0,14,0,0,1
0.84,5541,0,4,0,0,1
45.61,5311,0,15,0,0,1
24.0,5300,0,14,0,0,1
36.51,5499,0,10,1,0,0
48.35,5311,0,17,0,0,1
55.0,5499,0,21,0,0,1
8.97,5812,0,11,0,0,1
18.17,4900,0,14,0,1,0
60.0,4829,0,13,1,0,0
49.59,5499,0,9,0,0,1
9.47,5812,0,12,0,0,1
12.3,5812,0,13,0,0,1
61.63,5814,0,16,0,0,1
9.35,5411,0,8,0,0,1
222.09,3001,0,14,0,0,1
82.32,5300,0,13,0,0,1
39.68,5411,0,12,1,0,0
69.95,5311,0,16,0,1,0
26.39,4784,0,10,0,1,0
20.0,4829,0,13,0,0,1
69.16,5311,0,11,0,0,1
23.51,5813,0,12,0,0,1
41.27,5812,0,18,0,0,1
15.09,5300,0,8,0,0,1
222.95,8931,0,10,0,0,1
39.56,7538,0,8,0,0,1
27.55,7230,0,7,0,0,1
0.8,5499,0,8,0,0,1
33.83,5813,0,16,0,0,1
178.26,5814,0,21,0,0,1
38.23,4784,0,12,0,1,0
24.04,4121,0,12,0,1,0
96.53,5912,0,5,0,0,1
53.71,5499,0,10,1,0,0
3.0,5912,0,9,0,0,1
8.92,5812,0,19,0,0,1
11.28,5300,0,11,1,0,0
5.0,7230,0,6,0,0,1
2.96,5411,0,9,0,0,1
24.65,5814,0,13,1,0,0
162.76,4111,0,7,1,0,0
3.99,5311,0,15,0,1,0
40.87,5411,0,7,0,0,1
47.19,4121,0,12,0,1,0
125.89,5912,0,12,1,0,0
9.32,5812,0,11,1,0,0
17.87,4121,0,12,0,1,0
2.32,5411,0,6,0,0,1
78.74,5812,0,20,0,0,1
16.82,5499,0,7,0,0,1
1.73,5499,0,6,1,0,0
22.66,5411,0,6,1,0,0
11.83,5912,0,16,0,0,1
6.91,5814,0,7,0,0,1
9.5,5411,0,13,1,0,0
9.48,5411,0,17,0,0,1
28.3,5812,0,13,1,0,0
13.91,7538,0,7,1,0,0
21.57,4784,0,2,0,1,0
31.2,4784,0,8,0,1,0
19.38,5812,0,11,0,0,1
67.92,5311,0,10,0,0,1
0.77,5499,0,14,0,0,1
26.92,4784,0,10,0,1,0
20.65,5411,0,13,0,0,1
38.79,5970,0,13,1,0,0
38.62,5310,0,12,1,0,0
7.44,5541,0,8,1,0,0
0.54,5411,0,7,0,0,1
3.48,5411,0,9,1,0,0
43.49,5311,0,15,0,0,1
11.31,5411,0,9,0,0,1
33.47,5541,0,13,0,0,1
22.01,5541,0,7,0,0,1
2.16,5499,0,12,0,0,1
53.21,7538,0,7,0,0,1
33.37,4784,0,10,0,1,0
44.94,7538,0,17,0,0,1
32.61,5310,0,6,1,0,0
13.86,4121,0,11,0,1,0
15.51,4121,0,11,0,0,1
24.44,4121,0,11,0,0,1
-88.0,5499,0,15,0,0,1
1.29,5411,0,11,1,0,0
-63.0,5499,0,15,0,0,1
68.64,7538,0,12,0,0,1
6.24,5411,0,11,0,0,1
87.56,5912,0,15,0,0,1
67.65,5812,0,18,0,0,1
9.27,5815,0,1,0,1,0
8.64,4784,0,7,0,1,0
16.09,7538,0,6,1,0,0
120.0,4829,0,9,1,0,0
6.86,5300,0,6,0,0,1
137.16,5311,0,22,0,1,0
20.32,5311,0,11,0,0,1
4.15,5411,0,6,0,0,1
67.0,5411,0,4,1,0,0
42.89,5912,0,15,0,0,1
39.64,5411,0,16,0,0,1
0.94,5499,0,22,1,0,0
46.96,5912,0,16,0,0,1
1.29,5411,0,6,1,0,0
59.42,5310,0,7,0,0,1
37.64,5300,0,12,0,0,1
184.04,4814,0,17,1,0,0
-92.0,5541,0,11,0,0,1
32.8,5719,0,7,0,0,1
39.36,5300,0,14,0,0,1
214.04,5310,0,14,0,0,1
47.64,5812,0,21,1,0,0
54.95,4784,0,15,0,1,0
239.11,5311,0,13,0,1,0
59.18,5970,0,13,0,0,1
16.63,5912,0,23,0,0,1
5.25,5912,0,10,1,0,0
39.68,5719,0,14,0,0,1
27.24,5411,0,16,0,0,1
12.57,5812,0,13,0,0,1
54.98,5311,0,8,0,0,1
92.49,4814,0,23,0,0,1
956.26,3132,0,22,0,0,1
15.78,5813,0,13,0,0,1
38.38,7538,0,17,0,0,1
66.27,5411,0,14,1,0,0
80.14,5300,0,9,0,0,1
18.41,5813,0,22,0,0,1
1.19,5499,0,14,0,0,1
20.23,5814,0,16,0,0,1
40.03,5541,0,7,0,0,1
8.59,5411,0,10,0,0,1
12.43,5814,0,7,0,0,1
25.88,5311,0,9,0,0,1
27.76,5942,0,16,0,0,1
120.0,4829,0,9,0,0,1
40.0,4829,0,16,0,0,1
41.86,7832,0,22,0,0,1
35.08,5621,0,10,0,0,1
173.4,5912,0,18,0,0,1
3.07,5411,0,7,1,0,0
3.63,5942,0,5,0,0,1
1257.16,3256,0,21,0,0,1
20.99,5813,0,21,0,0,1
1.71,5499,0,22,0,0,1
120.0,4829,0,6,0,0,1
3.21,5812,0,8,1,0,0
62.82,4784,0,7,0,1,0
18.36,4121,0,11,0,0,1
62.0,5541,0,10,1,0,0
69.0,5541,0,14,0,0,1
0.21,5541,0,7,0,0,1
39.4,5541,0,13,0,0,1
10.79,5921,0,7,0,0,1
11.96,5812,0,11,0,0,1
6.28,5812,0,7,0,0,1
114.25,7996,0,6,0,1,0
80.0,4829,0,14,0,0,1
24.48,7538,0,21,1,0,0
60.45,7349,0,17,0,1,0
28.98,4784,0,8,0,1,0
13.68,5411,0,10,0,0,1
37.6,7349,0,6,0,1,0
40.01,5912,0,11,0,0,1
32.89,7393,0,18,0,1,0
84.0,5541,0,2,0,0,1
16.5,5411,0,11,1,0,0
35.11,4121,0,16,0,1,0
15.4,5300,0,5,0,0,1
24.18,4121,0,12,0,0,1
40.34,7538,0,12,0,0,1
75.22,5300,0,20,1,0,0
98.71,5912,0,12,1,0,0
52.37,5814,0,21,1,0,0
8.14,5541,0,14,0,0,1
70.69,5310,0,17,1,0,0
1.88,5912,0,13,1,0,0
3.19,5812,0,13,0,0,1
6.97,5411,0,6,0,0,1
100.0,4829,0,9,0,0,1
27.45,4121,0,15,0,1,0
8.61,5541,0,5,1,0,0
8.95,5311,0,21,0,0,1
12.65,5411,0,7,0,0,1
219.38,8011,0,10,0,0,1
-65.0,5541,0,9,0,0,1
29.18,5411,0,11,1,0,0
39.42,5812,0,11,1,0,0
19.51,5411,0,16,0,0,1
1.03,5499,0,14,1,0,0
26.6,4121,0,17,0,0,1
57.19,5812,0,23,0,0,1
73.62,5814,0,18,1,0,0
133.14,5411,0,13,0,0,1
-67.0,5499,0,8,0,0,1
32.43,5499,0,8,0,0,1
120.0,4829,0,16,0,0,1
497.35,3009,0,21,0,0,1
8.55,5812,0,9,0,0,1
-60.0,5499,0,6,0,0,1
10.97,4784,0,15,0,1,0
5.39,5310,0,22,0,0,1
60.0,5541,0,12,1,0,0
50.46,4121,0,12,0,0,1
77.68,7538,0,16,0,0,1
6.47,5814,0,9,0,0,1
49.2,4121,0,2,0,1,0
3.61,5814,0,10,0,0,1
56.53,4814,0,23,0,0,1
9.01,5411,0,13,1,0,0
35.26,5912,0,16,0,0,1
58.81,5541,0,8,0,0,1
19.05,5541,0,17,0,0,1
59.55,5411,0,13,1,0,0
6.35,5912,0,13,0,0,1
28.73,7538,0,22,0,0,1
8.46,5912,0,16,0,0,1
32.61,4784,0,6,0,1,0
2.3,5499,0,23,1,0,0
18.78,4784,0,9,0,1,0
60.0,4829,0,16,0,0,1
117.32,5211,0,9,0,0,1
47.67,5499,0,14,0,0,1
13.0,4121,0,20,0,1,0
58.57,5499,0,6,0,0,1
50.82,5814,0,17,0,0,1
41.5,7538,0,13,0,0,1
1.21,5499,0,16,0,0,1
85.03,5912,0,7,0,0,1
